old_product_id,old_handle,sku,new_product_id,new_handle,status
"prod_01KP6FFDTSSPVWHVY4A6DF13B9","vevor-dirt-bike-and-dual-sport-tire-changer-fits-for-406-533-mm-wheels-zxcmtcltghgjm4vf9001v0","ZXCMTCLTGHGJ9OXO6001V0","prod_01KPJVFHC237YMWDASA2WSJ4BN","vevor-dirt-bike-tire-changing-tool-kit-fits-for-motocross-enduro-406-5-zxcmtcltghgj9oxo6001v0","CREATED"
"prod_01KP6FFE21J4JNNVGQQJAACGZK","vevor-tire-bars-2-pcs-970-mm-tire-mount-and-demount-iron-heavy-duty-al-qcltczgjltgzfky6l001v0","QCLTCZGJLTGZFKY6L001V0","prod_01KPJVFHVCX4YMT0332B65K9FM","vevor-tire-bars-2-pcs-970-mm-tire-mount-and-demount-iron-heavy-duty-al-qcltczgjltgzfky6l001v0","CREATED"
"prod_01KP6FFE21J4JNNVGQQJAACGZK","vevor-tire-bars-2-pcs-970-mm-tire-mount-and-demount-iron-heavy-duty-al-qcltczgjltgzfky6l001v0","QCLTCZGJLTCJJUMKN001V0","prod_01KPJVFJ1GW71C3KXXE9AH1YQP","vevor-tire-bead-breaker-wedge-810-mm-handle-duck-billed-tire-hammer-he-qcltczgjltcjjumkn001v0","CREATED"
"prod_01KP6FFE21J4JNNVGQQJAACGZK","vevor-tire-bars-2-pcs-970-mm-tire-mount-and-demount-iron-heavy-duty-al-qcltczgjltgzfky6l001v0","QCLTCZGJYTTJTZD2M001V0","prod_01KPJVFJ80Q5RY5N80PF00P0VS","vevor-manual-tire-changer-duck-head-kit-with-silver-cone-fit-for-406-5-qcltczgjyttjtzd2m001v0","CREATED"
"prod_01KP6FFE21J4JNNVGQQJAACGZK","vevor-tire-bars-2-pcs-970-mm-tire-mount-and-demount-iron-heavy-duty-al-qcltczgjltgzfky6l001v0","QCLTCZGJLTGZU3I80001V0","prod_01KPJVFJEKJY1Z5ETK4NTZKVDA","vevor-tire-bars-2-pcs-970-mm-tire-mount-and-demount-iron-765-mm-mt-and-qcltczgjltgzu3i80001v0","CREATED"
"prod_01KP6FFECY7SPR915CKFQ9QPTJ","vevor-ergonomic-kneeling-chair-with-wheels-mobile-x-shaped-posture-kne-xxgyhsdlzwkbsxgbq001v0","XXGYHSDLZWKBSXGBQ001V0","prod_01KPJVFJW8XRK9RZCXA9M227X7","vevor-ergonomic-kneeling-chair-with-wheels-mobile-x-shaped-posture-kne-xxgyhsdlzwkbsxgbq001v0","CREATED"
"prod_01KP6FFECY7SPR915CKFQ9QPTJ","vevor-ergonomic-kneeling-chair-with-wheels-mobile-x-shaped-posture-kne-xxgyhsdlzwkbsxgbq001v0","XXGYHSDLZYKBSCMDY001V0","prod_01KPJVFK2DHPH36V0R5KWK025T","vevor-ergonomic-kneeling-chair-with-backrest-wheels-mobile-x-shaped-po-xxgyhsdlzykbscmdy001v0","CREATED"
"prod_01KP6FFF3S7CWJQ69FTAA727P0","vevor-jeep-tube-doors-4-door-compatible-with-2007-2018-jeep-wrangler-j-jpc4mcxjeepwlpma2001v0","JPC4MCXMGGQTW1ZJL001V0","prod_01KPJVFKKBXS3AP72SQKC3RVXZ","vevor-jeep-tube-doors-4-door-fit-for-2018-2026-jeep-wrangler-jl-2020-2-jpc4mcxmggqtw1zjl001v0","CREATED"
"prod_01KP6FFF3S7CWJQ69FTAA727P0","vevor-jeep-tube-doors-4-door-compatible-with-2007-2018-jeep-wrangler-j-jpc4mcxjeepwlpma2001v0","JPC4MCXBBHCSNBU5J001V0","prod_01KPJVFKSD8HW2ZSDKNS2XDBG0","vevor-jeep-tube-doors-4-door-compatible-with-2018-2026-jeep-wrangler-j-jpc4mcxbbhcsnbu5j001v0","CREATED"
"prod_01KP6FFF3S7CWJQ69FTAA727P0","vevor-jeep-tube-doors-4-door-compatible-with-2007-2018-jeep-wrangler-j-jpc4mcxjeepwlpma2001v0","JPC4MCXWXBZTJNFYM001V0","prod_01KPJVFKZSP6EGA59ANYJ28BNE","vevor-jeep-tube-doors-4-door-compatible-with-2018-2026-jeep-wrangler-j-jpc4mcxwxbztjnfym001v0","CREATED"
"prod_01KP6FFF3S7CWJQ69FTAA727P0","vevor-jeep-tube-doors-4-door-compatible-with-2007-2018-jeep-wrangler-j-jpc4mcxjeepwlpma2001v0","JPC4MCXJEEPWLPMA2001V0","prod_01KPJVFM59AR319G3JVP7MSY3T","vevor-jeep-tube-doors-4-door-compatible-with-2007-2018-jeep-wrangler-j-jpc4mcxjeepwlpma2001v0","CREATED"
"prod_01KP6FFF3S7CWJQ69FTAA727P0","vevor-jeep-tube-doors-4-door-compatible-with-2007-2018-jeep-wrangler-j-jpc4mcxjeepwlpma2001v0","JPC4MCXSBTA2GJ12U001V0","prod_01KPJVFMBVWYFXWYKTWBW4M7QC","vevor-jeep-tube-doors-4-door-fit-for-2018-2026-jeep-wrangler-jl-2020-2-jpc4mcxsbta2gj12u001v0","CREATED"
"prod_01KP6FFFMC08YSK6BM2EJTDPFD","vevor-rv-awning-sun-shade-screen-2-x-3-7-m-rv-awning-sun-shading-scree-fczypzmwbll2l8ov6001v0","FCZYPZMWB2M3ATBFB001V0","prod_01KPJVFMWP9SC6TXBEWGFXGPJ4","vevor-rv-awning-sun-shade-screen-2-x-3-3-m-polyester-mesh-sun-shading-fczypzmwb2m3atbfb001v0","CREATED"
"prod_01KP6FFFMC08YSK6BM2EJTDPFD","vevor-rv-awning-sun-shade-screen-2-x-3-7-m-rv-awning-sun-shading-scree-fczypzmwbll2l8ov6001v0","FCZYPZMWBLL2L8OV6001V0","prod_01KPJVFN2VAFFG54TZR2CYTRRE","vevor-rv-awning-sun-shade-screen-2-x-3-7-m-rv-awning-sun-shading-scree-fczypzmwbll2l8ov6001v0","CREATED"
"prod_01KP6FFFMC08YSK6BM2EJTDPFD","vevor-rv-awning-sun-shade-screen-2-x-3-7-m-rv-awning-sun-shading-scree-fczypzmwbll2l8ov6001v0","FCZYPZMWBLL2W0BWI001V0","prod_01KPJVFN9DVBY87B9MRFQQ5BN9","vevor-rv-awning-sun-shade-screen-2-x-2-8-m-sun-shading-screen-fits-3-m-fczypzmwbll2w0bwi001v0","CREATED"
"prod_01KP6FFFMC08YSK6BM2EJTDPFD","vevor-rv-awning-sun-shade-screen-2-x-3-7-m-rv-awning-sun-shading-scree-fczypzmwbll2l8ov6001v0","FCZYPZMWB2M4HR21M001V0","prod_01KPJVFNERWF4MV0J7MB67BKMD","vevor-rv-awning-sun-shade-screen-2-x-4-3-m-polyester-mesh-sun-shading-fczypzmwb2m4hr21m001v0","CREATED"
"prod_01KP6FFFMC08YSK6BM2EJTDPFD","vevor-rv-awning-sun-shade-screen-2-x-3-7-m-rv-awning-sun-shading-scree-fczypzmwbll2l8ov6001v0","FCZYPZMWBLL228O9H001V0","prod_01KPJVFNMYV2MEPEVN9MFE396J","vevor-rv-awning-sun-shade-screen-2-x-3-3-m-rv-awning-sun-shading-scree-fczypzmwbll228o9h001v0","CREATED"
"prod_01KP6FFG0DB2CK07PZY1J3HVRK","vevor-drag-harrow-122-x-50-cm-tow-behind-driveway-grader-with-adjustab-qyspltk4820i5mzh5001v0","QYSPLTK4820I5MZH5001V0","prod_01KPJVFP1R9JJ1Y6V37GY5RW9N","vevor-drag-harrow-122-x-50-cm-tow-behind-driveway-grader-with-adjustab-qyspltk4820i5mzh5001v0","CREATED"
"prod_01KP6FFG0DB2CK07PZY1J3HVRK","vevor-drag-harrow-122-x-50-cm-tow-behind-driveway-grader-with-adjustab-qyspltk4820i5mzh5001v0","QYSPLTK9620ILCQ14001V0","prod_01KPJVFP81TTK8PQ72R6KFEXDR","vevor-drag-harrow-243x50-cm-tow-behind-driveway-grader-with-adjustable-qyspltk9620ilcq14001v0","CREATED"
"prod_01KP6FFG9JBP13JAZ0EER96VJ1","vevor-1000-kg-electric-chain-hoist-3-m-lifting-height-230v-single-phas-gdsddhlhljck2rmwo001v2","GDSDDHLHLJCKTHQ8Y002V8","prod_01KPJVFPR2RNSBXCJX1PPXFYB3","vevor-2000-kg-electric-chain-hoist-6-m-lifting-height-three-phase-over-gdsddhlhljckthq8y002v8","CREATED"
"prod_01KP6FFG9JBP13JAZ0EER96VJ1","vevor-1000-kg-electric-chain-hoist-3-m-lifting-height-230v-single-phas-gdsddhlhljck2rmwo001v2","GDSDDHLHLJCKCHUKB001V2","prod_01KPJVFPY17EPQPM1TMM82T5GK","vevor-500-kg-electric-chain-hoist-6-m-lifting-height-230v-single-phase-gdsddhlhljckchukb001v2","CREATED"
"prod_01KP6FFG9JBP13JAZ0EER96VJ1","vevor-1000-kg-electric-chain-hoist-3-m-lifting-height-230v-single-phas-gdsddhlhljck2rmwo001v2","GDSDDHLHLJCKWGHBE001V2","prod_01KPJVFQ4DFXV0N9F04PWC6QRB","vevor-1000-kg-electric-chain-hoist-6-m-lifting-height-230v-single-phas-gdsddhlhljckwghbe001v2","CREATED"
"prod_01KP6FFG9JBP13JAZ0EER96VJ1","vevor-1000-kg-electric-chain-hoist-3-m-lifting-height-230v-single-phas-gdsddhlhljck2rmwo001v2","GDSDDHLHLJCK2RMWO001V2","prod_01KPJVFQ9VDZKC0Y676E6SX7VC","vevor-1000-kg-electric-chain-hoist-3-m-lifting-height-230v-single-phas-gdsddhlhljck2rmwo001v2","CREATED"
"prod_01KP6FFG9JBP13JAZ0EER96VJ1","vevor-1000-kg-electric-chain-hoist-3-m-lifting-height-230v-single-phas-gdsddhlhljck2rmwo001v2","GDSDDHLHLJCKJBHTU002V8","prod_01KPJVFQGC7HGQ6P6BTAYKD43Q","vevor-5000-kg-electric-chain-hoist-9-1-m-lifting-height-three-phase-ov-gdsddhlhljckjbhtu002v8","CREATED"
"prod_01KP6FFG9JBP13JAZ0EER96VJ1","vevor-1000-kg-electric-chain-hoist-3-m-lifting-height-230v-single-phas-gdsddhlhljck2rmwo001v2","GDSDDHLHLJCKVDE51001V8","prod_01KPJVFQPZR31YRWP9FEXSSGK2","vevor-500-kg-electric-chain-hoist-6-m-lifting-height-three-phase-overh-gdsddhlhljckvde51001v8","CREATED"
"prod_01KP6FFG9JBP13JAZ0EER96VJ1","vevor-1000-kg-electric-chain-hoist-3-m-lifting-height-230v-single-phas-gdsddhlhljck2rmwo001v2","GDSDDHLHLJCK4ECGG002V8","prod_01KPJVFQXHJ75QHEFM3YQQGD4R","vevor-2721-kg-electric-chain-hoist-9-1-m-lifting-height-three-phase-ov-gdsddhlhljck4ecgg002v8","CREATED"
"prod_01KP6FFG9JBP13JAZ0EER96VJ1","vevor-1000-kg-electric-chain-hoist-3-m-lifting-height-230v-single-phas-gdsddhlhljck2rmwo001v2","GDSDDHLHLJCKPRQPZ001V8","prod_01KPJVFR429K4WBHAQVZJGYZPT","vevor-1000-kg-electric-chain-hoist-6-m-lifting-height-three-phase-over-gdsddhlhljckprqpz001v8","CREATED"
"prod_01KP6FFGRJ5EE7MY3YP9F8JJ16","vevor-temporary-fence-with-posts-0-9-x-50m-plastic-mesh-fencing-garden-bxswl50m09mbdc67f001v0","BXSWL25M105MV0DQ0001V0","prod_01KPJVFRP17PKSXBQYPACA29BA","vevor-temporary-fence-with-posts-1-05-x-25m-plastic-mesh-fencing-garde-bxswl25m105mv0dq0001v0","CREATED"
"prod_01KP6FFGRJ5EE7MY3YP9F8JJ16","vevor-temporary-fence-with-posts-0-9-x-50m-plastic-mesh-fencing-garden-bxswl50m09mbdc67f001v0","BXSWL50M105MN2B6Q001V0","prod_01KPJVFRVG2GJ4D5JZ4TCDKH02","vevor-temporary-fence-with-posts-1-05-x-50m-plastic-mesh-fencing-garde-bxswl50m105mn2b6q001v0","CREATED"
"prod_01KP6FFGRJ5EE7MY3YP9F8JJ16","vevor-temporary-fence-with-posts-0-9-x-50m-plastic-mesh-fencing-garden-bxswl50m09mbdc67f001v0","BXSWL15M12MB3VY8B001V0","prod_01KPJVFS10AFEHDFW21EGEEPK2","vevor-temporary-fence-with-posts-1-2-x-15m-plastic-mesh-fencing-garden-bxswl15m12mb3vy8b001v0","CREATED"
"prod_01KP6FFGRJ5EE7MY3YP9F8JJ16","vevor-temporary-fence-with-posts-0-9-x-50m-plastic-mesh-fencing-garden-bxswl50m09mbdc67f001v0","BXSWL20M12MBVQBTH001V0","prod_01KPJVFS7G178B408WN5JR08YJ","vevor-temporary-fence-with-posts-1-2-x-20m-plastic-mesh-fencing-garden-bxswl20m12mbvqbth001v0","CREATED"
"prod_01KP6FFGRJ5EE7MY3YP9F8JJ16","vevor-temporary-fence-with-posts-0-9-x-50m-plastic-mesh-fencing-garden-bxswl50m09mbdc67f001v0","BXSWL15M09MBNSM5B001V0","prod_01KPJVFSDR9VB6CTYETT6FZDTA","vevor-temporary-fence-with-posts-0-9-x-15m-plastic-mesh-fencing-garden-bxswl15m09mbnsm5b001v0","CREATED"
"prod_01KP6FFGRJ5EE7MY3YP9F8JJ16","vevor-temporary-fence-with-posts-0-9-x-50m-plastic-mesh-fencing-garden-bxswl50m09mbdc67f001v0","BXSWL25M12MBGO4GU001V0","prod_01KPJVFSM9FSRT29MF1FE4Q2YZ","vevor-temporary-fence-with-posts-1-2-x-25m-plastic-mesh-fencing-garden-bxswl25m12mbgo4gu001v0","CREATED"
"prod_01KP6FFGRJ5EE7MY3YP9F8JJ16","vevor-temporary-fence-with-posts-0-9-x-50m-plastic-mesh-fencing-garden-bxswl50m09mbdc67f001v0","BXSWL20M09MBJ0NKT001V0","prod_01KPJVFSTNR4JF38MC7Z7X5PYZ","vevor-temporary-fence-with-posts-0-9-x-20m-plastic-mesh-fencing-garden-bxswl20m09mbj0nkt001v0","CREATED"
"prod_01KP6FFGRJ5EE7MY3YP9F8JJ16","vevor-temporary-fence-with-posts-0-9-x-50m-plastic-mesh-fencing-garden-bxswl50m09mbdc67f001v0","BXSWL25M125MXPUSI001V0","prod_01KPJVFT0ZRGWCG34HJA1VF1F9","vevor-temporary-fence-with-posts-1-25-x-25m-plastic-mesh-fencing-garde-bxswl25m125mxpusi001v0","CREATED"
"prod_01KP6FFGRJ5EE7MY3YP9F8JJ16","vevor-temporary-fence-with-posts-0-9-x-50m-plastic-mesh-fencing-garden-bxswl50m09mbdc67f001v0","BXSWL25M09MBVQQQH001V0","prod_01KPJVFT7AJTA74N9H1E9VKR8N","vevor-temporary-fence-with-posts-0-9-x-25m-plastic-mesh-fencing-garden-bxswl25m09mbvqqqh001v0","CREATED"
"prod_01KP6FFGRJ5EE7MY3YP9F8JJ16","vevor-temporary-fence-with-posts-0-9-x-50m-plastic-mesh-fencing-garden-bxswl50m09mbdc67f001v0","BXSWL50M09MBDC67F001V0","prod_01KPJVFTCHRFNVNZB9YZ2HHB2F","vevor-temporary-fence-with-posts-0-9-x-50m-plastic-mesh-fencing-garden-bxswl50m09mbdc67f001v0","CREATED"
"prod_01KP6FFH8MTK8YSNVCSCJWP4RF","vevor-media-storage-cabinet-7-tier-dvd-shelf-organizer-70-x-30-x-140-c-cdccjhskfs7gj9usx001v0","CDCCJXZS34GHL5RNW001V0","prod_01KPJVFTWQ4JZD0VVSBB426BTT","vevor-media-storage-cabinet-cd-rack-tower-34-compartments-rotating-med-cdccjxzs34ghl5rnw001v0","CREATED"
"prod_01KP6FFH8MTK8YSNVCSCJWP4RF","vevor-media-storage-cabinet-7-tier-dvd-shelf-organizer-70-x-30-x-140-c-cdccjhskfs7gj9usx001v0","CDCCJFBS24GHJOLNM001V0","prod_01KPJVFV2YH60RMBSQAVS3A5A2","vevor-media-storage-cabinet-6-tier-dvd-shelf-organizer-610-x-368-x-127-cdccjfbs24ghjolnm001v0","CREATED"
"prod_01KP6FFH8MTK8YSNVCSCJWP4RF","vevor-media-storage-cabinet-7-tier-dvd-shelf-organizer-70-x-30-x-140-c-cdccjhskfs7gj9usx001v0","CDCCJFBS24GSI4XH2001V0","prod_01KPJVFV9C7RPE9JQTZ0NVYWFQ","vevor-media-storage-cabinet-6-tier-dvd-shelf-organizer-610-x-368-x-127-cdccjfbs24gsi4xh2001v0","CREATED"
"prod_01KP6FFH8MTK8YSNVCSCJWP4RF","vevor-media-storage-cabinet-7-tier-dvd-shelf-organizer-70-x-30-x-140-c-cdccjhskfs7gj9usx001v0","CDCCJFBS16GH2M11B001V0","prod_01KPJVFVFY2XBXAGJ7XD9WS4VN","vevor-media-storage-cabinet-4-tier-dvd-shelf-organizer-610-x-368-x-846-cdccjfbs16gh2m11b001v0","CREATED"
"prod_01KP6FFH8MTK8YSNVCSCJWP4RF","vevor-media-storage-cabinet-7-tier-dvd-shelf-organizer-70-x-30-x-140-c-cdccjhskfs7gj9usx001v0","CDCCJKFS24GHLN8MC001V0","prod_01KPJVFVPG4HQJMPKA6QENXA0G","vevor-media-storage-cabinet-8-tier-dvd-shelf-organizer-142-x-22-x-130-cdccjkfs24ghln8mc001v0","CREATED"
"prod_01KP6FFH8MTK8YSNVCSCJWP4RF","vevor-media-storage-cabinet-7-tier-dvd-shelf-organizer-70-x-30-x-140-c-cdccjhskfs7gj9usx001v0","CDCCJLDSSNJ6U6Z4D001V0","prod_01KPJVFVWP7HM8XJB5NNY41259","vevor-media-storage-cabinet-4-shelf-dvd-shelf-organizer-with-drawers-4-cdccjldssnj6u6z4d001v0","CREATED"
"prod_01KP6FFH8MTK8YSNVCSCJWP4RF","vevor-media-storage-cabinet-7-tier-dvd-shelf-organizer-70-x-30-x-140-c-cdccjhskfs7gj9usx001v0","CDCCJKFS24GS426SB001V0","prod_01KPJVFW35FFXVBV7WN3409TYC","vevor-media-storage-cabinet-8-tier-dvd-shelf-organizer-142-x-22-x-130-cdccjkfs24gs426sb001v0","CREATED"
"prod_01KP6FFH8MTK8YSNVCSCJWP4RF","vevor-media-storage-cabinet-7-tier-dvd-shelf-organizer-70-x-30-x-140-c-cdccjhskfs7gj9usx001v0","CDCCJHSKFS7GJ9USX001V0","prod_01KPJVFW9TAE65FBHKSYGWTQYH","vevor-media-storage-cabinet-7-tier-dvd-shelf-organizer-70-x-30-x-140-c-cdccjhskfs7gj9usx001v0","CREATED"
"prod_01KP6FFHPJRGC72K6C8QDS4Z58","vevor-transition-edge-kit-11-piece-durable-pp-interlocking-modular-gar-hsdbtdsk11pc76wvs001v0","HSDBTBDSK11PZQGZJ001V0","prod_01KPJVFWQH0VPKP2V58HZFMV0G","vevor-transition-edge-kit-11-piece-durable-straight-garage-floor-edgin-hsdbtbdsk11pzqgzj001v0","CREATED"
"prod_01KP6FFHPJRGC72K6C8QDS4Z58","vevor-transition-edge-kit-11-piece-durable-pp-interlocking-modular-gar-hsdbtdsk11pc76wvs001v0","HSDBTDSK11PC76WVS001V0","prod_01KPJVFWXPDY5R85EMNVTF50XF","vevor-transition-edge-kit-11-piece-durable-pp-interlocking-modular-gar-hsdbtdsk11pc76wvs001v0","CREATED"
"prod_01KP6FFJ6K8MXQ59ATGAFGT830","vevor-literature-organizer-27-compartments-metal-office-mailbox-with-d-wjfpjcgkjs27j8tl9001v0","WJFPJCGKBHB32IQAQ001V0","prod_01KPJVFXE7BXHKCP6451BXG4SC","vevor-literature-organizer-36-compartments-office-mailbox-with-detacha-wjfpjcgkbhb32iqaq001v0","CREATED"
"prod_01KP6FFJ6K8MXQ59ATGAFGT830","vevor-literature-organizer-27-compartments-metal-office-mailbox-with-d-wjfpjcgkjs27j8tl9001v0","WJFPJCGKBHB53YKHR001V0","prod_01KPJVFXKDYT22QBMS8G94W5H2","vevor-literature-organizer-5-compartments-office-mailbox-with-adjustab-wjfpjcgkbhb53ykhr001v0","CREATED"
"prod_01KP6FFJ6K8MXQ59ATGAFGT830","vevor-literature-organizer-27-compartments-metal-office-mailbox-with-d-wjfpjcgkjs27j8tl9001v0","WJFPJCGKBHB30DFK4001V0","prod_01KPJVFXSP0HQQR3DM4TJHPSDS","vevor-literature-organizer-36-compartments-office-mailbox-with-detacha-wjfpjcgkbhb30dfk4001v0","CREATED"
"prod_01KP6FFJ6K8MXQ59ATGAFGT830","vevor-literature-organizer-27-compartments-metal-office-mailbox-with-d-wjfpjcgkjs27j8tl9001v0","WJFPJSXSNKBHGY5OY001V0","prod_01KPJVFXZEGEHVM8BV6871N2F1","vevor-literature-organizer-12-compartments-office-mailbox-with-side-ve-wjfpjsxsnkbhgy5oy001v0","CREATED"
"prod_01KP6FFJ6K8MXQ59ATGAFGT830","vevor-literature-organizer-27-compartments-metal-office-mailbox-with-d-wjfpjcgkjs27j8tl9001v0","WJFPJCGKJS27J8TL9001V0","prod_01KPJVFY5XYRQD8VZ88CYRYVHA","vevor-literature-organizer-27-compartments-metal-office-mailbox-with-d-wjfpjcgkjs27j8tl9001v0","CREATED"
"prod_01KP6FFJ6K8MXQ59ATGAFGT830","vevor-literature-organizer-27-compartments-metal-office-mailbox-with-d-wjfpjcgkjs27j8tl9001v0","WJFPJSXSNKBH28R8W001V0","prod_01KPJVFYCFZR77VV6K3KBBVKD8","vevor-literature-organizer-4-compartments-office-mailbox-with-detachab-wjfpjsxsnkbh28r8w001v0","CREATED"
"prod_01KP6FFJ6K8MXQ59ATGAFGT830","vevor-literature-organizer-27-compartments-metal-office-mailbox-with-d-wjfpjcgkjs27j8tl9001v0","WJFPJCTKBHB5WJBIO001V0","prod_01KPJVFYJZ2KVFER1TXVYRXMQ3","vevor-literature-organizer-4-compartments-office-mailbox-with-detachab-wjfpjctkbhb5wjbio001v0","CREATED"
"prod_01KP6FFJRYGHYMTNX82KFS1BSQ","vevor-tub-transfer-bench-with-handle-150-kg-shower-bath-seat-portable-kjsygzytslbk6px82001v0","KJSYGZYTSLBK6PX82001V0","prod_01KPJVFZ0V6YA8XFDQF11S1SW7","vevor-tub-transfer-bench-with-handle-150-kg-shower-bath-seat-portable-kjsygzytslbk6px82001v0","CREATED"
"prod_01KP6FFJRYGHYMTNX82KFS1BSQ","vevor-tub-transfer-bench-with-handle-150-kg-shower-bath-seat-portable-kjsygzytslbk6px82001v0","KJSYGZYTLSLKW6CAD001V0","prod_01KPJVFZ7639CDPDT25TM5T47R","vevor-swivel-shower-chair-with-arms-and-back-100-kg-heavy-duty-bench-s-kjsygzytlslkw6cad001v0","CREATED"
"prod_01KP6FFK6KNV6NC81ZP4CKH3WG","vevor-gun-rack-wall-mount-heavy-duty-steel-indoor-rifle-shotgun-rack-w-bgszsqjjs3qw4lvyr001v0","BGSZSQJJS3QW4LVYR001V0","prod_01KPJVFZMSKV8GWJJ25240ZJWY","vevor-gun-rack-wall-mount-heavy-duty-steel-indoor-rifle-shotgun-rack-w-bgszsqjjs3qw4lvyr001v0","CREATED"
"prod_01KP6FFK6KNV6NC81ZP4CKH3WG","vevor-gun-rack-wall-mount-heavy-duty-steel-indoor-rifle-shotgun-rack-w-bgszsqjjs3qw4lvyr001v0","BGSZSQJJS5QWL0CBU001V0","prod_01KPJVFZTTK8FE2CFSPNWNQDCB","vevor-gun-rack-wall-mount-heavy-duty-steel-indoor-rifle-shotgun-rack-w-bgszsqjjs5qwl0cbu001v0","CREATED"
"prod_01KP6FFKDR3EGG6XE5PGF73ZP9","vevor-gun-rack-floor-standing-indoor-heavy-duty-steel-rifle-shotgun-ra-ldszsqjjs9qw31n9a001v0","LDSZSQJJS5QW6CY3G001V0","prod_01KPJVG08793S4RJHT77C0NX9P","vevor-gun-rack-floor-standing-indoor-rifle-shotgun-rack-stand-with-sto-ldszsqjjs5qw6cy3g001v0","CREATED"
"prod_01KP6FFKDR3EGG6XE5PGF73ZP9","vevor-gun-rack-floor-standing-indoor-heavy-duty-steel-rifle-shotgun-ra-ldszsqjjs9qw31n9a001v0","LDSZSQJJS9QW31N9A001V0","prod_01KPJVG0EC6JHGPMC89BSZYVSZ","vevor-gun-rack-floor-standing-indoor-heavy-duty-steel-rifle-shotgun-ra-ldszsqjjs9qw31n9a001v0","CREATED"
"prod_01KP6FFKYE54KFA90SFYJY891G","vevor-kitchen-bakers-rack-600-mm-width-bakers-rack-kitchen-stand-with-lshbj236inch04g6m001v0","LSHBJ236INCH04G6M001V0","prod_01KPJVG0YH4QMZ5T4RRC5DGA23","vevor-kitchen-bakers-rack-600-mm-width-bakers-rack-kitchen-stand-with-lshbj236inch04g6m001v0","CREATED"
"prod_01KP6FFKYE54KFA90SFYJY891G","vevor-kitchen-bakers-rack-600-mm-width-bakers-rack-kitchen-stand-with-lshbj236inch04g6m001v0","LSHBJ315INCHP16Q2001V2","prod_01KPJVG148M5N261AVSBZVBNP1","vevor-kitchen-bakers-rack-1-5m-power-cable-bakers-rack-with-power-outl-lshbj315inchp16q2001v2","CREATED"
"prod_01KP6FFKYE54KFA90SFYJY891G","vevor-kitchen-bakers-rack-600-mm-width-bakers-rack-kitchen-stand-with-lshbj236inch04g6m001v0","LSHBJ315INCHD7LV8001V0","prod_01KPJVG1AQ9TH7AANPJNHA31ZT","vevor-kitchen-bakers-rack-800-mm-width-bakers-rack-kitchen-stand-with-lshbj315inchd7lv8001v0","CREATED"
"prod_01KP6FFKYE54KFA90SFYJY891G","vevor-kitchen-bakers-rack-600-mm-width-bakers-rack-kitchen-stand-with-lshbj236inch04g6m001v0","LSHBJ354INCHB8MAJ001V0","prod_01KPJVG1HA6E51Q4VQCMFF6T03","vevor-kitchen-bakers-rack-900-mm-width-bakers-rack-kitchen-stand-with-lshbj354inchb8maj001v0","CREATED"
"prod_01KP6FFM7DPW6KJ7F7V75WYBRA","vevor-gun-rack-wall-mount-heavy-duty-steel-tactical-rifle-carbine-shot-qszsqjjs6qw0gi6iv001v0","QSZSQJJS6QW0GI6IV001V0","prod_01KPJVG1YW40B335YEX6VG4HC8","vevor-gun-rack-wall-mount-heavy-duty-steel-tactical-rifle-carbine-shot-qszsqjjs6qw0gi6iv001v0","CREATED"
"prod_01KP6FFM7DPW6KJ7F7V75WYBRA","vevor-gun-rack-wall-mount-heavy-duty-steel-tactical-rifle-carbine-shot-qszsqjjs6qw0gi6iv001v0","QSZSQJJS2QW0QY758001V0","prod_01KPJVG252TEW3CW55HYA43THE","vevor-gun-rack-wall-mount-tactical-rifle-shotgun-handgun-storage-heavy-qszsqjjs2qw0qy758001v0","CREATED"
"prod_01KP6FFMG0DX18QR1Y2MCF0C49","vevor-5-section-kids-coat-locker-wooden-toddler-cubby-storage-organize-ymgjbdjm5fq5x6epn001v0","YMGJBDJM4FQ4R1DBY001V0","prod_01KPJVG2KZA2PV66RWTM537E3Q","vevor-4-section-kids-coat-locker-wooden-toddler-cubby-storage-organize-ymgjbdjm4fq4r1dby001v0","CREATED"
"prod_01KP6FFMG0DX18QR1Y2MCF0C49","vevor-5-section-kids-coat-locker-wooden-toddler-cubby-storage-organize-ymgjbdjm5fq5x6epn001v0","YMGJBDJM3FQ3M3WCN001V0","prod_01KPJVG2SAHA9PB3T7663XKMZK","vevor-3-section-kids-coat-locker-wooden-toddler-cubby-storage-organize-ymgjbdjm3fq3m3wcn001v0","CREATED"
"prod_01KP6FFMG0DX18QR1Y2MCF0C49","vevor-5-section-kids-coat-locker-wooden-toddler-cubby-storage-organize-ymgjbdjm5fq5x6epn001v0","YMGJBDJM8FQ8UODJU001V0","prod_01KPJVG2YNVZ0003TQXVJEDSGK","vevor-8-section-kids-coat-locker-wooden-toddler-cubby-storage-organize-ymgjbdjm8fq8uodju001v0","CREATED"
"prod_01KP6FFMG0DX18QR1Y2MCF0C49","vevor-5-section-kids-coat-locker-wooden-toddler-cubby-storage-organize-ymgjbdjm5fq5x6epn001v0","YMGJBDJM5FQ5MV1V8001V0","prod_01KPJVG355PHXXDQ9GAE5G138D","vevor-5-section-kids-coat-locker-wooden-toddler-cubby-storage-organize-ymgjbdjm5fq5mv1v8001v0","CREATED"
